"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"02.10.2024 05:30 - 02.10.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 05:45 - 02.10.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 06:00 - 02.10.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 06:15 - 02.10.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 06:30 - 02.10.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 06:45 - 02.10.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 07:00 - 02.10.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 07:15 - 02.10.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 07:30 - 02.10.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 07:45 - 02.10.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 08:00 - 02.10.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 08:15 - 02.10.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 08:30 - 02.10.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 08:45 - 02.10.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 09:00 - 02.10.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 09:15 - 02.10.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 09:30 - 02.10.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 09:45 - 02.10.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 10:00 - 02.10.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 10:15 - 02.10.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 10:30 - 02.10.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 10:45 - 02.10.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 11:00 - 02.10.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 11:15 - 02.10.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 11:30 - 02.10.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 11:45 - 02.10.2024 12:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 12:00 - 02.10.2024 12:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 12:15 - 02.10.2024 12:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 12:30 - 02.10.2024 12:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 12:45 - 02.10.2024 13:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 13:00 - 02.10.2024 13:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 13:15 - 02.10.2024 13:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 13:30 - 02.10.2024 13:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 13:45 - 02.10.2024 14:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 14:00 - 02.10.2024 14:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 14:15 - 02.10.2024 14:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 14:30 - 02.10.2024 14:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 14:45 - 02.10.2024 15:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 15:00 - 02.10.2024 15:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 15:15 - 02.10.2024 15:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 15:30 - 02.10.2024 15:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 15:45 - 02.10.2024 16:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 16:00 - 02.10.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 16:15 - 02.10.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 16:30 - 02.10.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 16:45 - 02.10.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 17:00 - 02.10.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 17:15 - 02.10.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 17:30 - 02.10.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 17:45 - 02.10.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 18:00 - 02.10.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 18:15 - 02.10.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 18:30 - 02.10.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 18:45 - 02.10.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 19:00 - 02.10.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 19:15 - 02.10.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 19:30 - 02.10.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 19:45 - 02.10.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 20:00 - 02.10.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 20:15 - 02.10.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 20:30 - 02.10.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 20:45 - 02.10.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 21:00 - 02.10.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 21:15 - 02.10.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 21:30 - 02.10.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 21:45 - 02.10.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 22:00 - 02.10.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 22:15 - 02.10.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 22:30 - 02.10.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 22:45 - 02.10.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 23:00 - 02.10.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 23:15 - 02.10.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 23:30 - 02.10.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"02.10.2024 23:45 - 03.10.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 00:00 - 03.10.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 00:15 - 03.10.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 00:30 - 03.10.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 00:45 - 03.10.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 01:00 - 03.10.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 01:15 - 03.10.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 01:30 - 03.10.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 01:45 - 03.10.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 02:00 - 03.10.2024 02:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 02:15 - 03.10.2024 02:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 02:30 - 03.10.2024 02:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 02:45 - 03.10.2024 03:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 03:00 - 03.10.2024 03:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 03:15 - 03.10.2024 03:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 03:30 - 03.10.2024 03:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 03:45 - 03.10.2024 04:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 04:00 - 03.10.2024 04:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 04:15 - 03.10.2024 04:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 04:30 - 03.10.2024 04:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 04:45 - 03.10.2024 05:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 05:00 - 03.10.2024 05:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 05:15 - 03.10.2024 05:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 05:30 - 03.10.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 05:45 - 03.10.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 06:00 - 03.10.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 06:15 - 03.10.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 06:30 - 03.10.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 06:45 - 03.10.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 07:00 - 03.10.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 07:15 - 03.10.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 07:30 - 03.10.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 07:45 - 03.10.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 08:00 - 03.10.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 08:15 - 03.10.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 08:30 - 03.10.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 08:45 - 03.10.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 09:00 - 03.10.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 09:15 - 03.10.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 09:30 - 03.10.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 09:45 - 03.10.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 10:00 - 03.10.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 10:15 - 03.10.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 10:30 - 03.10.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 10:45 - 03.10.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 11:00 - 03.10.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 11:15 - 03.10.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 11:30 - 03.10.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 11:45 - 03.10.2024 12:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 12:00 - 03.10.2024 12:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 12:15 - 03.10.2024 12:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 12:30 - 03.10.2024 12:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 12:45 - 03.10.2024 13:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 13:00 - 03.10.2024 13:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 13:15 - 03.10.2024 13:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 13:30 - 03.10.2024 13:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 13:45 - 03.10.2024 14:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 14:00 - 03.10.2024 14:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 14:15 - 03.10.2024 14:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 14:30 - 03.10.2024 14:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 14:45 - 03.10.2024 15:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 15:00 - 03.10.2024 15:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 15:15 - 03.10.2024 15:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 15:30 - 03.10.2024 15:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 15:45 - 03.10.2024 16:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 16:00 - 03.10.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 16:15 - 03.10.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 16:30 - 03.10.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 16:45 - 03.10.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 17:00 - 03.10.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 17:15 - 03.10.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 17:30 - 03.10.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 17:45 - 03.10.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 18:00 - 03.10.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 18:15 - 03.10.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 18:30 - 03.10.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 18:45 - 03.10.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 19:00 - 03.10.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 19:15 - 03.10.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 19:30 - 03.10.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 19:45 - 03.10.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 20:00 - 03.10.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 20:15 - 03.10.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 20:30 - 03.10.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 20:45 - 03.10.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 21:00 - 03.10.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 21:15 - 03.10.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 21:30 - 03.10.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 21:45 - 03.10.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 22:00 - 03.10.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 22:15 - 03.10.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 22:30 - 03.10.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 22:45 - 03.10.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 23:00 - 03.10.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 23:15 - 03.10.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 23:30 - 03.10.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"03.10.2024 23:45 - 04.10.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 00:00 - 04.10.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 00:15 - 04.10.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 00:30 - 04.10.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 00:45 - 04.10.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 01:00 - 04.10.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 01:15 - 04.10.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 01:30 - 04.10.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 01:45 - 04.10.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 02:00 - 04.10.2024 02:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 02:15 - 04.10.2024 02:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 02:30 - 04.10.2024 02:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 02:45 - 04.10.2024 03:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 03:00 - 04.10.2024 03:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 03:15 - 04.10.2024 03:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 03:30 - 04.10.2024 03:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 03:45 - 04.10.2024 04:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 04:00 - 04.10.2024 04:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 04:15 - 04.10.2024 04:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 04:30 - 04.10.2024 04:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 04:45 - 04.10.2024 05:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 05:00 - 04.10.2024 05:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 05:15 - 04.10.2024 05:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 05:30 - 04.10.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 05:45 - 04.10.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 06:00 - 04.10.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 06:15 - 04.10.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 06:30 - 04.10.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 06:45 - 04.10.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 07:00 - 04.10.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 07:15 - 04.10.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 07:30 - 04.10.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 07:45 - 04.10.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 08:00 - 04.10.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 08:15 - 04.10.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 08:30 - 04.10.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 08:45 - 04.10.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 09:00 - 04.10.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 09:15 - 04.10.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 09:30 - 04.10.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 09:45 - 04.10.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 10:00 - 04.10.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 10:15 - 04.10.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 10:30 - 04.10.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 10:45 - 04.10.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 11:00 - 04.10.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 11:15 - 04.10.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 11:30 - 04.10.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 11:45 - 04.10.2024 12:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 12:00 - 04.10.2024 12:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 12:15 - 04.10.2024 12:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 12:30 - 04.10.2024 12:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 12:45 - 04.10.2024 13:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 13:00 - 04.10.2024 13:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 13:15 - 04.10.2024 13:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 13:30 - 04.10.2024 13:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 13:45 - 04.10.2024 14:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 14:00 - 04.10.2024 14:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 14:15 - 04.10.2024 14:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 14:30 - 04.10.2024 14:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 14:45 - 04.10.2024 15:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 15:00 - 04.10.2024 15:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 15:15 - 04.10.2024 15:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 15:30 - 04.10.2024 15:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 15:45 - 04.10.2024 16:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 16:00 - 04.10.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 16:15 - 04.10.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 16:30 - 04.10.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 16:45 - 04.10.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 17:00 - 04.10.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 17:15 - 04.10.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 17:30 - 04.10.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 17:45 - 04.10.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 18:00 - 04.10.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 18:15 - 04.10.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 18:30 - 04.10.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 18:45 - 04.10.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 19:00 - 04.10.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 19:15 - 04.10.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 19:30 - 04.10.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 19:45 - 04.10.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 20:00 - 04.10.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 20:15 - 04.10.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 20:30 - 04.10.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 20:45 - 04.10.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 21:00 - 04.10.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 21:15 - 04.10.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 21:30 - 04.10.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 21:45 - 04.10.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 22:00 - 04.10.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 22:15 - 04.10.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 22:30 - 04.10.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 22:45 - 04.10.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 23:00 - 04.10.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 23:15 - 04.10.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 23:30 - 04.10.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"04.10.2024 23:45 - 05.10.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"05.10.2024 00:00 - 05.10.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"05.10.2024 00:15 - 05.10.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"05.10.2024 00:30 - 05.10.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"05.10.2024 00:45 - 05.10.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"05.10.2024 01:00 - 05.10.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"05.10.2024 01:15 - 05.10.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"05.10.2024 01:30 - 05.10.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"05.10.2024 01:45 - 05.10.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
