"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"03.01.2022 10:30 - 03.01.2022 10:45","1003","1003","n/e","1397","1397","n/e","3765","3765","n/e"
"03.01.2022 10:45 - 03.01.2022 11:00","1264","1264","n/e","1398","1398","n/e","3797","3797","n/e"
"03.01.2022 11:00 - 03.01.2022 11:15","1526","1526","n/e","1398","1398","n/e","3827","3827","n/e"
"03.01.2022 11:15 - 03.01.2022 11:30","1636","1636","n/e","1398","1398","n/e","3857","3857","n/e"
"03.01.2022 11:30 - 03.01.2022 11:45","1744","1744","n/e","1399","1399","n/e","3888","3888","n/e"
"03.01.2022 11:45 - 03.01.2022 12:00","1856","1856","n/e","1400","1400","n/e","3917","3917","n/e"
"03.01.2022 12:00 - 03.01.2022 12:15","1965","1965","n/e","1401","1401","n/e","3947","3947","n/e"
"03.01.2022 12:15 - 03.01.2022 12:30","2017","2017","n/e","1401","1401","n/e","3982","3982","n/e"
"03.01.2022 12:30 - 03.01.2022 12:45","2072","2072","n/e","1401","1401","n/e","4023","4023","n/e"
"03.01.2022 12:45 - 03.01.2022 13:00","2124","2124","n/e","1402","1402","n/e","4060","4060","n/e"
"03.01.2022 13:00 - 03.01.2022 13:15","2178","2178","n/e","1402","1402","n/e","4101","4101","n/e"
"03.01.2022 13:15 - 03.01.2022 13:30","2118","2118","n/e","1402","1402","n/e","4100","4100","n/e"
"03.01.2022 13:30 - 03.01.2022 13:45","2058","2058","n/e","1402","1402","n/e","4060","4060","n/e"
"03.01.2022 13:45 - 03.01.2022 14:00","1997","1997","n/e","1401","1401","n/e","4017","4017","n/e"
"03.01.2022 14:00 - 03.01.2022 14:15","1937","1937","n/e","1401","1401","n/e","3976","3976","n/e"
"03.01.2022 14:15 - 03.01.2022 14:30","1865","1865","n/e","1400","1400","n/e","3930","3930","n/e"
"03.01.2022 14:30 - 03.01.2022 14:45","1793","1793","n/e","1399","1399","n/e","3879","3879","n/e"
"03.01.2022 14:45 - 03.01.2022 15:00","1721","1721","n/e","1398","1398","n/e","3827","3827","n/e"
"03.01.2022 15:00 - 03.01.2022 15:15","1648","1648","n/e","1397","1397","n/e","3775","3775","n/e"
"03.01.2022 15:15 - 03.01.2022 15:30","1521","1521","n/e","1395","1395","n/e","3711","3711","n/e"
"03.01.2022 15:30 - 03.01.2022 15:45","1395","1395","n/e","1392","1392","n/e","3633","3633","n/e"
"03.01.2022 15:45 - 03.01.2022 16:00","1269","1269","n/e","1390","1390","n/e","3559","3559","n/e"
"03.01.2022 16:00 - 03.01.2022 16:15","1142","1142","n/e","1387","1387","n/e","3479","3479","n/e"
"03.01.2022 16:15 - 03.01.2022 16:30","869","869","n/e","1389","1389","n/e","3414","3414","n/e"
"03.01.2022 16:30 - 03.01.2022 16:45","598","598","n/e","1396","1396","n/e","3364","3364","n/e"
"03.01.2022 16:45 - 03.01.2022 17:00","325","325","n/e","1402","1402","n/e","3311","3311","n/e"
"03.01.2022 17:00 - 03.01.2022 17:15","55","55","n/e","1409","1409","n/e","3259","3259","n/e"
"03.01.2022 17:15 - 03.01.2022 17:30","40","40","n/e","1410","1410","n/e","3215","3215","n/e"
"03.01.2022 17:30 - 03.01.2022 17:45","27","27","n/e","1405","1405","n/e","3179","3179","n/e"
"03.01.2022 17:45 - 03.01.2022 18:00","12","12","n/e","1400","1400","n/e","3145","3145","n/e"
"03.01.2022 18:00 - 03.01.2022 18:15","0","0","n/e","1396","1396","n/e","3110","3110","n/e"
"03.01.2022 18:15 - 03.01.2022 18:30","0","0","n/e","1392","1392","n/e","3069","3069","n/e"
"03.01.2022 18:30 - 03.01.2022 18:45","0","0","n/e","1388","1388","n/e","3024","3024","n/e"
"03.01.2022 18:45 - 03.01.2022 19:00","0","0","n/e","1385","1385","n/e","2977","2977","n/e"
"03.01.2022 19:00 - 03.01.2022 19:15","0","0","n/e","1382","1382","n/e","2932","2932","n/e"
"03.01.2022 19:15 - 03.01.2022 19:30","0","0","n/e","1379","1379","n/e","2884","2884","n/e"
"03.01.2022 19:30 - 03.01.2022 19:45","0","0","n/e","1376","1376","n/e","2833","2833","n/e"
"03.01.2022 19:45 - 03.01.2022 20:00","0","0","n/e","1373","1373","n/e","2784","2784","n/e"
"03.01.2022 20:00 - 03.01.2022 20:15","0","0","n/e","1370","1370","n/e","2737","2737","n/e"
"03.01.2022 20:15 - 03.01.2022 20:30","0","0","n/e","1363","1363","n/e","2683","2683","n/e"
"03.01.2022 20:30 - 03.01.2022 20:45","0","0","n/e","1352","1352","n/e","2627","2627","n/e"
"03.01.2022 20:45 - 03.01.2022 21:00","0","0","n/e","1341","1341","n/e","2570","2570","n/e"
"03.01.2022 21:00 - 03.01.2022 21:15","0","0","n/e","1330","1330","n/e","2516","2516","n/e"
"03.01.2022 21:15 - 03.01.2022 21:30","0","0","n/e","1316","1316","n/e","2461","2461","n/e"
"03.01.2022 21:30 - 03.01.2022 21:45","0","0","n/e","1300","1300","n/e","2407","2407","n/e"
"03.01.2022 21:45 - 03.01.2022 22:00","0","0","n/e","1283","1283","n/e","2352","2352","n/e"
"03.01.2022 22:00 - 03.01.2022 22:15","0","0","n/e","1266","1266","n/e","2295","2295","n/e"
"03.01.2022 22:15 - 03.01.2022 22:30","0","0","n/e","1246","1246","n/e","2234","2234","n/e"
"03.01.2022 22:30 - 03.01.2022 22:45","0","0","n/e","1221","1221","n/e","2160","2160","n/e"
"03.01.2022 22:45 - 03.01.2022 23:00","0","0","n/e","1196","1196","n/e","2091","2091","n/e"
"03.01.2022 23:00 - 03.01.2022 23:15","0","0","n/e","1171","1171","n/e","2021","2021","n/e"
"03.01.2022 23:15 - 03.01.2022 23:30","0","0","n/e","1138","1138","n/e","1946","1946","n/e"
"03.01.2022 23:30 - 03.01.2022 23:45","0","0","n/e","1098","1098","n/e","1869","1869","n/e"
"03.01.2022 23:45 - 04.01.2022 00:00","0","0","n/e","1057","1057","n/e","1792","1792","n/e"
"04.01.2022 00:00 - 04.01.2022 00:15","0","0","n/e","1120","1120","n/e","1945","1945","n/e"
"04.01.2022 00:15 - 04.01.2022 00:30","0","0","n/e","1087","1087","n/e","1881","1881","n/e"
"04.01.2022 00:30 - 04.01.2022 00:45","0","0","n/e","1045","1045","n/e","1816","1816","n/e"
"04.01.2022 00:45 - 04.01.2022 01:00","0","0","n/e","1003","1003","n/e","1749","1749","n/e"
"04.01.2022 01:00 - 04.01.2022 01:15","0","0","n/e","961","961","n/e","1685","1685","n/e"
"04.01.2022 01:15 - 04.01.2022 01:30","0","0","n/e","927","927","n/e","1621","1621","n/e"
"04.01.2022 01:30 - 04.01.2022 01:45","0","0","n/e","900","900","n/e","1560","1560","n/e"
"04.01.2022 01:45 - 04.01.2022 02:00","0","0","n/e","873","873","n/e","1498","1498","n/e"
"04.01.2022 02:00 - 04.01.2022 02:15","0","0","n/e","846","846","n/e","1434","1434","n/e"
"04.01.2022 02:15 - 04.01.2022 02:30","0","0","n/e","818","818","n/e","1376","1376","n/e"
"04.01.2022 02:30 - 04.01.2022 02:45","0","0","n/e","788","788","n/e","1323","1323","n/e"
"04.01.2022 02:45 - 04.01.2022 03:00","0","0","n/e","758","758","n/e","1269","1269","n/e"
"04.01.2022 03:00 - 04.01.2022 03:15","0","0","n/e","728","728","n/e","1217","1217","n/e"
"04.01.2022 03:15 - 04.01.2022 03:30","0","0","n/e","694","694","n/e","1163","1163","n/e"
"04.01.2022 03:30 - 04.01.2022 03:45","0","0","n/e","658","658","n/e","1105","1105","n/e"
"04.01.2022 03:45 - 04.01.2022 04:00","0","0","n/e","621","621","n/e","1050","1050","n/e"
"04.01.2022 04:00 - 04.01.2022 04:15","0","0","n/e","585","585","n/e","997","997","n/e"
"04.01.2022 04:15 - 04.01.2022 04:30","0","0","n/e","555","555","n/e","950","950","n/e"
"04.01.2022 04:30 - 04.01.2022 04:45","0","0","n/e","533","533","n/e","921","921","n/e"
"04.01.2022 04:45 - 04.01.2022 05:00","0","0","n/e","510","510","n/e","891","891","n/e"
"04.01.2022 05:00 - 04.01.2022 05:15","0","0","n/e","487","487","n/e","861","861","n/e"
"04.01.2022 05:15 - 04.01.2022 05:30","0","0","n/e","474","474","n/e","836","836","n/e"
"04.01.2022 05:30 - 04.01.2022 05:45","0","0","n/e","470","470","n/e","817","817","n/e"
"04.01.2022 05:45 - 04.01.2022 06:00","0","0","n/e","467","467","n/e","797","797","n/e"
"04.01.2022 06:00 - 04.01.2022 06:15","0","0","n/e","463","463","n/e","777","777","n/e"
"04.01.2022 06:15 - 04.01.2022 06:30","0","0","n/e","460","460","n/e","766","766","n/e"
"04.01.2022 06:30 - 04.01.2022 06:45","0","0","n/e","459","459","n/e","764","764","n/e"
"04.01.2022 06:45 - 04.01.2022 07:00","0","0","n/e","458","458","n/e","766","766","n/e"
"04.01.2022 07:00 - 04.01.2022 07:15","0","0","n/e","457","457","n/e","765","765","n/e"
"04.01.2022 07:15 - 04.01.2022 07:30","0","0","n/e","457","457","n/e","769","769","n/e"
"04.01.2022 07:30 - 04.01.2022 07:45","0","0","n/e","459","459","n/e","775","775","n/e"
"04.01.2022 07:45 - 04.01.2022 08:00","0","0","n/e","460","460","n/e","780","780","n/e"
"04.01.2022 08:00 - 04.01.2022 08:15","0","0","n/e","462","462","n/e","786","786","n/e"
"04.01.2022 08:15 - 04.01.2022 08:30","0","0","n/e","465","465","n/e","770","770","n/e"
"04.01.2022 08:30 - 04.01.2022 08:45","0","0","n/e","469","469","n/e","735","735","n/e"
"04.01.2022 08:45 - 04.01.2022 09:00","0","0","n/e","474","474","n/e","697","697","n/e"
"04.01.2022 09:00 - 04.01.2022 09:15","0","0","n/e","478","478","n/e","660","660","n/e"
"04.01.2022 09:15 - 04.01.2022 09:30","28","28","n/e","504","504","n/e","643","643","n/e"
"04.01.2022 09:30 - 04.01.2022 09:45","55","55","n/e","550","550","n/e","641","641","n/e"
"04.01.2022 09:45 - 04.01.2022 10:00","81","81","n/e","595","595","n/e","640","640","n/e"
"04.01.2022 10:00 - 04.01.2022 10:15","105","105","n/e","641","641","n/e","639","639","n/e"
"04.01.2022 10:15 - 04.01.2022 10:30","176","176","n/e","683","683","n/e","656","656","n/e"
"04.01.2022 10:30 - 04.01.2022 10:45","247","247","n/e","721","721","n/e","687","687","n/e"
"04.01.2022 10:45 - 04.01.2022 11:00","319","319","n/e","758","758","n/e","716","716","n/e"
"04.01.2022 11:00 - 04.01.2022 11:15","391","391","n/e","796","796","n/e","746","746","n/e"
"04.01.2022 11:15 - 04.01.2022 11:30","430","430","n/e","787","787","n/e","785","785","n/e"
"04.01.2022 11:30 - 04.01.2022 11:45","472","472","n/e","733","733","n/e","833","833","n/e"
"04.01.2022 11:45 - 04.01.2022 12:00","514","514","n/e","678","678","n/e","879","879","n/e"
"04.01.2022 12:00 - 04.01.2022 12:15","554","554","n/e","624","624","n/e","927","927","n/e"
"04.01.2022 12:15 - 04.01.2022 12:30","579","579","n/e","590","590","n/e","965","965","n/e"
"04.01.2022 12:30 - 04.01.2022 12:45","603","603","n/e","576","576","n/e","991","991","n/e"
"04.01.2022 12:45 - 04.01.2022 13:00","626","626","n/e","562","562","n/e","1020","1020","n/e"
"04.01.2022 13:00 - 04.01.2022 13:15","651","651","n/e","548","548","n/e","1046","1046","n/e"
"04.01.2022 13:15 - 04.01.2022 13:30","667","667","n/e","561","561","n/e","1050","1050","n/e"
"04.01.2022 13:30 - 04.01.2022 13:45","678","678","n/e","602","602","n/e","1030","1030","n/e"
"04.01.2022 13:45 - 04.01.2022 14:00","694","694","n/e","643","643","n/e","1011","1011","n/e"
"04.01.2022 14:00 - 04.01.2022 14:15","707","707","n/e","684","684","n/e","991","991","n/e"
"04.01.2022 14:15 - 04.01.2022 14:30","676","676","n/e","698","698","n/e","960","960","n/e"
"04.01.2022 14:30 - 04.01.2022 14:45","645","645","n/e","685","685","n/e","914","914","n/e"
"04.01.2022 14:45 - 04.01.2022 15:00","614","614","n/e","672","672","n/e","865","865","n/e"
"04.01.2022 15:00 - 04.01.2022 15:15","582","582","n/e","658","658","n/e","820","820","n/e"
"04.01.2022 15:15 - 04.01.2022 15:30","531","531","n/e","669","669","n/e","796","796","n/e"
"04.01.2022 15:30 - 04.01.2022 15:45","480","480","n/e","703","703","n/e","792","792","n/e"
"04.01.2022 15:45 - 04.01.2022 16:00","428","428","n/e","737","737","n/e","791","791","n/e"
"04.01.2022 16:00 - 04.01.2022 16:15","380","380","n/e","771","771","n/e","786","786","n/e"
"04.01.2022 16:15 - 04.01.2022 16:30","294","294","n/e","815","815","n/e","797","797","n/e"
"04.01.2022 16:30 - 04.01.2022 16:45","210","210","n/e","870","870","n/e","814","814","n/e"
"04.01.2022 16:45 - 04.01.2022 17:00","129","129","n/e","925","925","n/e","834","834","n/e"
"04.01.2022 17:00 - 04.01.2022 17:15","44","44","n/e","980","980","n/e","851","851","n/e"
"04.01.2022 17:15 - 04.01.2022 17:30","35","35","n/e","1022","1022","n/e","894","894","n/e"
"04.01.2022 17:30 - 04.01.2022 17:45","22","22","n/e","1052","1052","n/e","957","957","n/e"
"04.01.2022 17:45 - 04.01.2022 18:00","11","11","n/e","1083","1083","n/e","1022","1022","n/e"
"04.01.2022 18:00 - 04.01.2022 18:15","0","0","n/e","1113","1113","n/e","1085","1085","n/e"
"04.01.2022 18:15 - 04.01.2022 18:30","0","0","n/e","1138","1138","n/e","1146","1146","n/e"
"04.01.2022 18:30 - 04.01.2022 18:45","0","0","n/e","1158","1158","n/e","1207","1207","n/e"
"04.01.2022 18:45 - 04.01.2022 19:00","0","0","n/e","1178","1178","n/e","1269","1269","n/e"
"04.01.2022 19:00 - 04.01.2022 19:15","0","0","n/e","1198","1198","n/e","1330","1330","n/e"
"04.01.2022 19:15 - 04.01.2022 19:30","0","0","n/e","1217","1217","n/e","1388","1388","n/e"
"04.01.2022 19:30 - 04.01.2022 19:45","0","0","n/e","1235","1235","n/e","1443","1443","n/e"
"04.01.2022 19:45 - 04.01.2022 20:00","0","0","n/e","1253","1253","n/e","1497","1497","n/e"
"04.01.2022 20:00 - 04.01.2022 20:15","0","0","n/e","1271","1271","n/e","1552","1552","n/e"
"04.01.2022 20:15 - 04.01.2022 20:30","0","0","n/e","1287","1287","n/e","1637","1637","n/e"
"04.01.2022 20:30 - 04.01.2022 20:45","0","0","n/e","1303","1303","n/e","1755","1755","n/e"
"04.01.2022 20:45 - 04.01.2022 21:00","0","0","n/e","1318","1318","n/e","1873","1873","n/e"
"04.01.2022 21:00 - 04.01.2022 21:15","0","0","n/e","1334","1334","n/e","1990","1990","n/e"
"04.01.2022 21:15 - 04.01.2022 21:30","0","0","n/e","1344","1344","n/e","2078","2078","n/e"
"04.01.2022 21:30 - 04.01.2022 21:45","0","0","n/e","1350","1350","n/e","2138","2138","n/e"
"04.01.2022 21:45 - 04.01.2022 22:00","0","0","n/e","1355","1355","n/e","2198","2198","n/e"
"04.01.2022 22:00 - 04.01.2022 22:15","0","0","n/e","1360","1360","n/e","2259","2259","n/e"
"04.01.2022 22:15 - 04.01.2022 22:30","0","0","n/e","1366","1366","n/e","2322","2322","n/e"
"04.01.2022 22:30 - 04.01.2022 22:45","0","0","n/e","1373","1373","n/e","2384","2384","n/e"
"04.01.2022 22:45 - 04.01.2022 23:00","0","0","n/e","1380","1380","n/e","2448","2448","n/e"
"04.01.2022 23:00 - 04.01.2022 23:15","0","0","n/e","1387","1387","n/e","2511","2511","n/e"
"04.01.2022 23:15 - 04.01.2022 23:30","0","0","n/e","1392","1392","n/e","2572","2572","n/e"
"04.01.2022 23:30 - 04.01.2022 23:45","0","0","n/e","1394","1394","n/e","2631","2631","n/e"
"04.01.2022 23:45 - 05.01.2022 00:00","0","0","n/e","1397","1397","n/e","2686","2686","n/e"
"05.01.2022 00:00 - 05.01.2022 00:15","0","0","n/e","1343","1343","n/e","2922","2922","n/e"
"05.01.2022 00:15 - 05.01.2022 00:30","0","0","n/e","1359","1359","n/e","3001","3001","n/e"
"05.01.2022 00:30 - 05.01.2022 00:45","0","0","n/e","1372","1372","n/e","3079","3079","n/e"
"05.01.2022 00:45 - 05.01.2022 01:00","0","0","n/e","1386","1386","n/e","3155","3155","n/e"
"05.01.2022 01:00 - 05.01.2022 01:15","0","0","n/e","1399","1399","n/e","3235","3235","n/e"
"05.01.2022 01:15 - 05.01.2022 01:30","0","0","n/e","1407","1407","n/e","3301","3301","n/e"
"05.01.2022 01:30 - 05.01.2022 01:45","0","0","n/e","1408","1408","n/e","3360","3360","n/e"
"05.01.2022 01:45 - 05.01.2022 02:00","0","0","n/e","1409","1409","n/e","3420","3420","n/e"
"05.01.2022 02:00 - 05.01.2022 02:15","0","0","n/e","1410","1410","n/e","3480","3480","n/e"
"05.01.2022 02:15 - 05.01.2022 02:30","0","0","n/e","1412","1412","n/e","3536","3536","n/e"
"05.01.2022 02:30 - 05.01.2022 02:45","0","0","n/e","1413","1413","n/e","3591","3591","n/e"
"05.01.2022 02:45 - 05.01.2022 03:00","0","0","n/e","1415","1415","n/e","3648","3648","n/e"
"05.01.2022 03:00 - 05.01.2022 03:15","0","0","n/e","1416","1416","n/e","3705","3705","n/e"
"05.01.2022 03:15 - 05.01.2022 03:30","0","0","n/e","1417","1417","n/e","3758","3758","n/e"
"05.01.2022 03:30 - 05.01.2022 03:45","0","0","n/e","1416","1416","n/e","3811","3811","n/e"
"05.01.2022 03:45 - 05.01.2022 04:00","0","0","n/e","1415","1415","n/e","3864","3864","n/e"
"05.01.2022 04:00 - 05.01.2022 04:15","0","0","n/e","1415","1415","n/e","3917","3917","n/e"
"05.01.2022 04:15 - 05.01.2022 04:30","0","0","n/e","1414","1414","n/e","3973","3973","n/e"
"05.01.2022 04:30 - 05.01.2022 04:45","0","0","n/e","1413","1413","n/e","4032","4032","n/e"
"05.01.2022 04:45 - 05.01.2022 05:00","0","0","n/e","1412","1412","n/e","4088","4088","n/e"
"05.01.2022 05:00 - 05.01.2022 05:15","0","0","n/e","1410","1410","n/e","4146","4146","n/e"
"05.01.2022 05:15 - 05.01.2022 05:30","0","0","n/e","1410","1410","n/e","4180","4180","n/e"
"05.01.2022 05:30 - 05.01.2022 05:45","0","0","n/e","1411","1411","n/e","4187","4187","n/e"
"05.01.2022 05:45 - 05.01.2022 06:00","0","0","n/e","1412","1412","n/e","4194","4194","n/e"
"05.01.2022 06:00 - 05.01.2022 06:15","0","0","n/e","1412","1412","n/e","4201","4201","n/e"
"05.01.2022 06:15 - 05.01.2022 06:30","0","0","n/e","1414","1414","n/e","4209","4209","n/e"
"05.01.2022 06:30 - 05.01.2022 06:45","0","0","n/e","1417","1417","n/e","4214","4214","n/e"
"05.01.2022 06:45 - 05.01.2022 07:00","0","0","n/e","1421","1421","n/e","4222","4222","n/e"
"05.01.2022 07:00 - 05.01.2022 07:15","0","0","n/e","1424","1424","n/e","4229","4229","n/e"
"05.01.2022 07:15 - 05.01.2022 07:30","0","0","n/e","1426","1426","n/e","4232","4232","n/e"
"05.01.2022 07:30 - 05.01.2022 07:45","0","0","n/e","1427","1427","n/e","4226","4226","n/e"
"05.01.2022 07:45 - 05.01.2022 08:00","0","0","n/e","1428","1428","n/e","4222","4222","n/e"
"05.01.2022 08:00 - 05.01.2022 08:15","0","0","n/e","1429","1429","n/e","4218","4218","n/e"
"05.01.2022 08:15 - 05.01.2022 08:30","0","0","n/e","1430","1430","n/e","4213","4213","n/e"
"05.01.2022 08:30 - 05.01.2022 08:45","0","0","n/e","1429","1429","n/e","4210","4210","n/e"
"05.01.2022 08:45 - 05.01.2022 09:00","0","0","n/e","1429","1429","n/e","4205","4205","n/e"
"05.01.2022 09:00 - 05.01.2022 09:15","1","1","n/e","1429","1429","n/e","4201","4201","n/e"
"05.01.2022 09:15 - 05.01.2022 09:30","38","38","n/e","1428","1428","n/e","4202","4202","n/e"
"05.01.2022 09:30 - 05.01.2022 09:45","76","76","n/e","1428","1428","n/e","4199","4199","n/e"
"05.01.2022 09:45 - 05.01.2022 10:00","113","113","n/e","1428","1428","n/e","4201","4201","n/e"
"05.01.2022 10:00 - 05.01.2022 10:15","151","151","n/e","1428","1428","n/e","4201","4201","n/e"
"05.01.2022 10:15 - 05.01.2022 10:30","291","291","n/e","1427","1427","n/e","4204","4204","n/e"
"05.01.2022 10:30 - 05.01.2022 10:45","431","431","n/e","1425","1425","n/e","4208","4208","n/e"
"05.01.2022 10:45 - 05.01.2022 11:00","570","570","n/e","1423","1423","n/e","4215","4215","n/e"
"05.01.2022 11:00 - 05.01.2022 11:15","710","710","n/e","1421","1421","n/e","4220","4220","n/e"
"05.01.2022 11:15 - 05.01.2022 11:30","763","763","n/e","1420","1420","n/e","4216","4216","n/e"
"05.01.2022 11:30 - 05.01.2022 11:45","817","817","n/e","1418","1418","n/e","4206","4206","n/e"
"05.01.2022 11:45 - 05.01.2022 12:00","870","870","n/e","1417","1417","n/e","4196","4196","n/e"
"05.01.2022 12:00 - 05.01.2022 12:15","925","925","n/e","1415","1415","n/e","4185","4185","n/e"
"05.01.2022 12:15 - 05.01.2022 12:30","949","949","n/e","1413","1413","n/e","4162","4162","n/e"
"05.01.2022 12:30 - 05.01.2022 12:45","971","971","n/e","1411","1411","n/e","4128","4128","n/e"
"05.01.2022 12:45 - 05.01.2022 13:00","998","998","n/e","1409","1409","n/e","4096","4096","n/e"
"05.01.2022 13:00 - 05.01.2022 13:15","1021","1021","n/e","1406","1406","n/e","4062","4062","n/e"
"05.01.2022 13:15 - 05.01.2022 13:30","1119","1119","n/e","1405","1405","n/e","4025","4025","n/e"
"05.01.2022 13:30 - 05.01.2022 13:45","1211","1211","n/e","1405","1405","n/e","3983","3983","n/e"
"05.01.2022 13:45 - 05.01.2022 14:00","1306","1306","n/e","1405","1405","n/e","3941","3941","n/e"
"05.01.2022 14:00 - 05.01.2022 14:15","1402","1402","n/e","1405","1405","n/e","3899","3899","n/e"
"05.01.2022 14:15 - 05.01.2022 14:30","1345","1345","n/e","1403","1403","n/e","3855","3855","n/e"
"05.01.2022 14:30 - 05.01.2022 14:45","1291","1291","n/e","1399","1399","n/e","3808","3808","n/e"
"05.01.2022 14:45 - 05.01.2022 15:00","1240","1240","n/e","1395","1395","n/e","3761","3761","n/e"
"05.01.2022 15:00 - 05.01.2022 15:15","1182","1182","n/e","1391","1391","n/e","3714","3714","n/e"
"05.01.2022 15:15 - 05.01.2022 15:30","1090","1090","n/e","1386","1386","n/e","3654","3654","n/e"
"05.01.2022 15:30 - 05.01.2022 15:45","998","998","n/e","1381","1381","n/e","3585","3585","n/e"
"05.01.2022 15:45 - 05.01.2022 16:00","907","907","n/e","1375","1375","n/e","3516","3516","n/e"
"05.01.2022 16:00 - 05.01.2022 16:15","815","815","n/e","1370","1370","n/e","3446","3446","n/e"
"05.01.2022 16:15 - 05.01.2022 16:30","632","632","n/e","1370","1370","n/e","3403","3403","n/e"
"05.01.2022 16:30 - 05.01.2022 16:45","453","453","n/e","1375","1375","n/e","3377","3377","n/e"
"05.01.2022 16:45 - 05.01.2022 17:00","270","270","n/e","1381","1381","n/e","3354","3354","n/e"
"05.01.2022 17:00 - 05.01.2022 17:15","89","89","n/e","1387","1387","n/e","3332","3332","n/e"
"05.01.2022 17:15 - 05.01.2022 17:30","67","67","n/e","1384","1384","n/e","3301","3301","n/e"
"05.01.2022 17:30 - 05.01.2022 17:45","45","45","n/e","1371","1371","n/e","3259","3259","n/e"
"05.01.2022 17:45 - 05.01.2022 18:00","22","22","n/e","1359","1359","n/e","3219","3219","n/e"
"05.01.2022 18:00 - 05.01.2022 18:15","0","0","n/e","1346","1346","n/e","3179","3179","n/e"
"05.01.2022 18:15 - 05.01.2022 18:30","0","0","n/e","1333","1333","n/e","3127","3127","n/e"
"05.01.2022 18:30 - 05.01.2022 18:45","0","0","n/e","1317","1317","n/e","3068","3068","n/e"
"05.01.2022 18:45 - 05.01.2022 19:00","0","0","n/e","1302","1302","n/e","3008","3008","n/e"
"05.01.2022 19:00 - 05.01.2022 19:15","0","0","n/e","1287","1287","n/e","2946","2946","n/e"
"05.01.2022 19:15 - 05.01.2022 19:30","0","0","n/e","1280","1280","n/e","2908","2908","n/e"
"05.01.2022 19:30 - 05.01.2022 19:45","0","0","n/e","1281","1281","n/e","2889","2889","n/e"
"05.01.2022 19:45 - 05.01.2022 20:00","0","0","n/e","1281","1281","n/e","2867","2867","n/e"
"05.01.2022 20:00 - 05.01.2022 20:15","0","0","n/e","1282","1282","n/e","2848","2848","n/e"
"05.01.2022 20:15 - 05.01.2022 20:30","0","0","n/e","1280","1280","n/e","2830","2830","n/e"
"05.01.2022 20:30 - 05.01.2022 20:45","0","0","n/e","1275","1275","n/e","2810","2810","n/e"
"05.01.2022 20:45 - 05.01.2022 21:00","0","0","n/e","1270","1270","n/e","2788","2788","n/e"
"05.01.2022 21:00 - 05.01.2022 21:15","0","0","n/e","1265","1265","n/e","2768","2768","n/e"
"05.01.2022 21:15 - 05.01.2022 21:30","0","0","n/e","1262","1262","n/e","2747","2747","n/e"
"05.01.2022 21:30 - 05.01.2022 21:45","0","0","n/e","1260","1260","n/e","2726","2726","n/e"
"05.01.2022 21:45 - 05.01.2022 22:00","0","0","n/e","1257","1257","n/e","2703","2703","n/e"
"05.01.2022 22:00 - 05.01.2022 22:15","0","0","n/e","1255","1255","n/e","2682","2682","n/e"
"05.01.2022 22:15 - 05.01.2022 22:30","0","0","n/e","1249","1249","n/e","2643","2643","n/e"
"05.01.2022 22:30 - 05.01.2022 22:45","0","0","n/e","1239","1239","n/e","2587","2587","n/e"
"05.01.2022 22:45 - 05.01.2022 23:00","0","0","n/e","1229","1229","n/e","2530","2530","n/e"
"05.01.2022 23:00 - 05.01.2022 23:15","0","0","n/e","1218","1218","n/e","2474","2474","n/e"
"05.01.2022 23:15 - 05.01.2022 23:30","0","0","n/e","1207","1207","n/e","2418","2418","n/e"
"05.01.2022 23:30 - 05.01.2022 23:45","0","0","n/e","1195","1195","n/e","2363","2363","n/e"
