"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"21.03.2023 06:30 - 21.03.2023 06:45","0","0","n/e","1005","1005","n/e","1923","1923","n/e"
"21.03.2023 06:45 - 21.03.2023 07:00","1","1","n/e","1004","1004","n/e","1934","1934","n/e"
"21.03.2023 07:00 - 21.03.2023 07:15","1","1","n/e","1002","1002","n/e","1947","1947","n/e"
"21.03.2023 07:15 - 21.03.2023 07:30","50","50","n/e","1009","1009","n/e","1957","1957","n/e"
"21.03.2023 07:30 - 21.03.2023 07:45","94","94","n/e","1024","1024","n/e","1973","1973","n/e"
"21.03.2023 07:45 - 21.03.2023 08:00","140","140","n/e","1039","1039","n/e","1985","1985","n/e"
"21.03.2023 08:00 - 21.03.2023 08:15","185","185","n/e","1054","1054","n/e","1998","1998","n/e"
"21.03.2023 08:15 - 21.03.2023 08:30","245","245","n/e","1070","1070","n/e","2016","2016","n/e"
"21.03.2023 08:30 - 21.03.2023 08:45","305","305","n/e","1088","1088","n/e","2039","2039","n/e"
"21.03.2023 08:45 - 21.03.2023 09:00","365","365","n/e","1106","1106","n/e","2056","2056","n/e"
"21.03.2023 09:00 - 21.03.2023 09:15","426","426","n/e","1124","1124","n/e","2078","2078","n/e"
"21.03.2023 09:15 - 21.03.2023 09:30","485","485","n/e","1138","1138","n/e","2102","2102","n/e"
"21.03.2023 09:30 - 21.03.2023 09:45","548","548","n/e","1148","1148","n/e","2126","2126","n/e"
"21.03.2023 09:45 - 21.03.2023 10:00","607","607","n/e","1158","1158","n/e","2152","2152","n/e"
"21.03.2023 10:00 - 21.03.2023 10:15","669","669","n/e","1168","1168","n/e","2176","2176","n/e"
"21.03.2023 10:15 - 21.03.2023 10:30","932","932","n/e","1188","1188","n/e","2220","2220","n/e"
"21.03.2023 10:30 - 21.03.2023 10:45","1194","1194","n/e","1216","1216","n/e","2290","2290","n/e"
"21.03.2023 10:45 - 21.03.2023 11:00","1458","1458","n/e","1244","1244","n/e","2357","2357","n/e"
"21.03.2023 11:00 - 21.03.2023 11:15","1720","1720","n/e","1272","1272","n/e","2425","2425","n/e"
"21.03.2023 11:15 - 21.03.2023 11:30","1794","1794","n/e","1299","1299","n/e","2497","2497","n/e"
"21.03.2023 11:30 - 21.03.2023 11:45","1867","1867","n/e","1325","1325","n/e","2572","2572","n/e"
"21.03.2023 11:45 - 21.03.2023 12:00","1941","1941","n/e","1350","1350","n/e","2646","2646","n/e"
"21.03.2023 12:00 - 21.03.2023 12:15","2017","2017","n/e","1376","1376","n/e","2722","2722","n/e"
"21.03.2023 12:15 - 21.03.2023 12:30","2053","2053","n/e","1397","1397","n/e","2800","2800","n/e"
"21.03.2023 12:30 - 21.03.2023 12:45","2088","2088","n/e","1413","1413","n/e","2873","2873","n/e"
"21.03.2023 12:45 - 21.03.2023 13:00","2122","2122","n/e","1429","1429","n/e","2949","2949","n/e"
"21.03.2023 13:00 - 21.03.2023 13:15","2156","2156","n/e","1445","1445","n/e","3026","3026","n/e"
"21.03.2023 13:15 - 21.03.2023 13:30","2230","2230","n/e","1452","1452","n/e","3049","3049","n/e"
"21.03.2023 13:30 - 21.03.2023 13:45","2307","2307","n/e","1449","1449","n/e","3021","3021","n/e"
"21.03.2023 13:45 - 21.03.2023 14:00","2383","2383","n/e","1446","1446","n/e","2991","2991","n/e"
"21.03.2023 14:00 - 21.03.2023 14:15","2456","2456","n/e","1443","1443","n/e","2963","2963","n/e"
"21.03.2023 14:15 - 21.03.2023 14:30","2393","2393","n/e","1441","1441","n/e","2932","2932","n/e"
"21.03.2023 14:30 - 21.03.2023 14:45","2330","2330","n/e","1442","1442","n/e","2901","2901","n/e"
"21.03.2023 14:45 - 21.03.2023 15:00","2267","2267","n/e","1443","1443","n/e","2869","2869","n/e"
"21.03.2023 15:00 - 21.03.2023 15:15","2204","2204","n/e","1443","1443","n/e","2837","2837","n/e"
"21.03.2023 15:15 - 21.03.2023 15:30","2100","2100","n/e","1443","1443","n/e","2808","2808","n/e"
"21.03.2023 15:30 - 21.03.2023 15:45","1992","1992","n/e","1442","1442","n/e","2783","2783","n/e"
"21.03.2023 15:45 - 21.03.2023 16:00","1888","1888","n/e","1442","1442","n/e","2757","2757","n/e"
"21.03.2023 16:00 - 21.03.2023 16:15","1783","1783","n/e","1441","1441","n/e","2729","2729","n/e"
"21.03.2023 16:15 - 21.03.2023 16:30","1659","1659","n/e","1447","1447","n/e","2739","2739","n/e"
"21.03.2023 16:30 - 21.03.2023 16:45","1535","1535","n/e","1460","1460","n/e","2784","2784","n/e"
"21.03.2023 16:45 - 21.03.2023 17:00","1410","1410","n/e","1473","1473","n/e","2828","2828","n/e"
"21.03.2023 17:00 - 21.03.2023 17:15","1287","1287","n/e","1487","1487","n/e","2872","2872","n/e"
"21.03.2023 17:15 - 21.03.2023 17:30","1147","1147","n/e","1499","1499","n/e","2910","2910","n/e"
"21.03.2023 17:30 - 21.03.2023 17:45","1008","1008","n/e","1510","1510","n/e","2944","2944","n/e"
"21.03.2023 17:45 - 21.03.2023 18:00","867","867","n/e","1520","1520","n/e","2975","2975","n/e"
"21.03.2023 18:00 - 21.03.2023 18:15","728","728","n/e","1531","1531","n/e","3010","3010","n/e"
"21.03.2023 18:15 - 21.03.2023 18:30","569","569","n/e","1539","1539","n/e","3039","3039","n/e"
"21.03.2023 18:30 - 21.03.2023 18:45","411","411","n/e","1545","1545","n/e","3064","3064","n/e"
"21.03.2023 18:45 - 21.03.2023 19:00","251","251","n/e","1551","1551","n/e","3091","3091","n/e"
"21.03.2023 19:00 - 21.03.2023 19:15","92","92","n/e","1556","1556","n/e","3116","3116","n/e"
"21.03.2023 19:15 - 21.03.2023 19:30","70","70","n/e","1562","1562","n/e","3166","3166","n/e"
"21.03.2023 19:30 - 21.03.2023 19:45","45","45","n/e","1567","1567","n/e","3238","3238","n/e"
"21.03.2023 19:45 - 21.03.2023 20:00","21","21","n/e","1572","1572","n/e","3310","3310","n/e"
"21.03.2023 20:00 - 21.03.2023 20:15","0","0","n/e","1578","1578","n/e","3382","3382","n/e"
"21.03.2023 20:15 - 21.03.2023 20:30","0","0","n/e","1582","1582","n/e","3450","3450","n/e"
"21.03.2023 20:30 - 21.03.2023 20:45","0","0","n/e","1585","1585","n/e","3513","3513","n/e"
"21.03.2023 20:45 - 21.03.2023 21:00","0","0","n/e","1588","1588","n/e","3578","3578","n/e"
"21.03.2023 21:00 - 21.03.2023 21:15","0","0","n/e","1592","1592","n/e","3645","3645","n/e"
"21.03.2023 21:15 - 21.03.2023 21:30","0","0","n/e","1596","1596","n/e","3705","3705","n/e"
"21.03.2023 21:30 - 21.03.2023 21:45","0","0","n/e","1601","1601","n/e","3757","3757","n/e"
"21.03.2023 21:45 - 21.03.2023 22:00","0","0","n/e","1606","1606","n/e","3813","3813","n/e"
"21.03.2023 22:00 - 21.03.2023 22:15","0","0","n/e","1611","1611","n/e","3866","3866","n/e"
"21.03.2023 22:15 - 21.03.2023 22:30","0","0","n/e","1614","1614","n/e","3879","3879","n/e"
"21.03.2023 22:30 - 21.03.2023 22:45","0","0","n/e","1614","1614","n/e","3848","3848","n/e"
"21.03.2023 22:45 - 21.03.2023 23:00","0","0","n/e","1614","1614","n/e","3818","3818","n/e"
"21.03.2023 23:00 - 21.03.2023 23:15","0","0","n/e","1614","1614","n/e","3788","3788","n/e"
"21.03.2023 23:15 - 21.03.2023 23:30","0","0","n/e","1613","1613","n/e","3756","3756","n/e"
"21.03.2023 23:30 - 21.03.2023 23:45","0","0","n/e","1609","1609","n/e","3727","3727","n/e"
"21.03.2023 23:45 - 22.03.2023 00:00","0","0","n/e","1606","1606","n/e","3697","3697","n/e"
"22.03.2023 00:00 - 22.03.2023 00:15","0","0","n/e","1567","1567","n/e","3668","3668","n/e"
"22.03.2023 00:15 - 22.03.2023 00:30","0","0","n/e","1564","1564","n/e","3643","3643","n/e"
"22.03.2023 00:30 - 22.03.2023 00:45","0","0","n/e","1561","1561","n/e","3621","3621","n/e"
"22.03.2023 00:45 - 22.03.2023 01:00","0","0","n/e","1558","1558","n/e","3601","3601","n/e"
"22.03.2023 01:00 - 22.03.2023 01:15","0","0","n/e","1555","1555","n/e","3579","3579","n/e"
"22.03.2023 01:15 - 22.03.2023 01:30","0","0","n/e","1552","1552","n/e","3564","3564","n/e"
"22.03.2023 01:30 - 22.03.2023 01:45","0","0","n/e","1549","1549","n/e","3557","3557","n/e"
"22.03.2023 01:45 - 22.03.2023 02:00","0","0","n/e","1545","1545","n/e","3549","3549","n/e"
"22.03.2023 02:00 - 22.03.2023 02:15","0","0","n/e","1542","1542","n/e","3541","3541","n/e"
"22.03.2023 02:15 - 22.03.2023 02:30","0","0","n/e","1540","1540","n/e","3535","3535","n/e"
"22.03.2023 02:30 - 22.03.2023 02:45","0","0","n/e","1538","1538","n/e","3527","3527","n/e"
"22.03.2023 02:45 - 22.03.2023 03:00","0","0","n/e","1536","1536","n/e","3518","3518","n/e"
"22.03.2023 03:00 - 22.03.2023 03:15","0","0","n/e","1534","1534","n/e","3511","3511","n/e"
"22.03.2023 03:15 - 22.03.2023 03:30","0","0","n/e","1532","1532","n/e","3502","3502","n/e"
"22.03.2023 03:30 - 22.03.2023 03:45","0","0","n/e","1529","1529","n/e","3489","3489","n/e"
"22.03.2023 03:45 - 22.03.2023 04:00","0","0","n/e","1527","1527","n/e","3477","3477","n/e"
"22.03.2023 04:00 - 22.03.2023 04:15","0","0","n/e","1525","1525","n/e","3467","3467","n/e"
"22.03.2023 04:15 - 22.03.2023 04:30","0","0","n/e","1532","1532","n/e","3493","3493","n/e"
"22.03.2023 04:30 - 22.03.2023 04:45","0","0","n/e","1549","1549","n/e","3555","3555","n/e"
"22.03.2023 04:45 - 22.03.2023 05:00","0","0","n/e","1565","1565","n/e","3617","3617","n/e"
"22.03.2023 05:00 - 22.03.2023 05:15","0","0","n/e","1582","1582","n/e","3680","3680","n/e"
"22.03.2023 05:15 - 22.03.2023 05:30","0","0","n/e","1593","1593","n/e","3735","3735","n/e"
"22.03.2023 05:30 - 22.03.2023 05:45","0","0","n/e","1598","1598","n/e","3784","3784","n/e"
"22.03.2023 05:45 - 22.03.2023 06:00","0","0","n/e","1604","1604","n/e","3832","3832","n/e"
"22.03.2023 06:00 - 22.03.2023 06:15","0","0","n/e","1609","1609","n/e","3883","3883","n/e"
"22.03.2023 06:15 - 22.03.2023 06:30","2","2","n/e","1613","1613","n/e","3927","3927","n/e"
"22.03.2023 06:30 - 22.03.2023 06:45","7","7","n/e","1616","1616","n/e","3967","3967","n/e"
"22.03.2023 06:45 - 22.03.2023 07:00","10","10","n/e","1618","1618","n/e","4007","4007","n/e"
"22.03.2023 07:00 - 22.03.2023 07:15","17","17","n/e","1621","1621","n/e","4048","4048","n/e"
"22.03.2023 07:15 - 22.03.2023 07:30","73","73","n/e","1623","1623","n/e","4096","4096","n/e"
"22.03.2023 07:30 - 22.03.2023 07:45","129","129","n/e","1623","1623","n/e","4156","4156","n/e"
"22.03.2023 07:45 - 22.03.2023 08:00","185","185","n/e","1623","1623","n/e","4215","4215","n/e"
"22.03.2023 08:00 - 22.03.2023 08:15","242","242","n/e","1623","1623","n/e","4275","4275","n/e"
"22.03.2023 08:15 - 22.03.2023 08:30","316","316","n/e","1623","1623","n/e","4332","4332","n/e"
"22.03.2023 08:30 - 22.03.2023 08:45","390","390","n/e","1621","1621","n/e","4386","4386","n/e"
"22.03.2023 08:45 - 22.03.2023 09:00","460","460","n/e","1620","1620","n/e","4437","4437","n/e"
"22.03.2023 09:00 - 22.03.2023 09:15","533","533","n/e","1618","1618","n/e","4489","4489","n/e"
"22.03.2023 09:15 - 22.03.2023 09:30","606","606","n/e","1616","1616","n/e","4540","4540","n/e"
"22.03.2023 09:30 - 22.03.2023 09:45","677","677","n/e","1615","1615","n/e","4594","4594","n/e"
"22.03.2023 09:45 - 22.03.2023 10:00","752","752","n/e","1613","1613","n/e","4645","4645","n/e"
"22.03.2023 10:00 - 22.03.2023 10:15","824","824","n/e","1612","1612","n/e","4696","4696","n/e"
"22.03.2023 10:15 - 22.03.2023 10:30","819","819","n/e","1611","1611","n/e","4729","4729","n/e"
"22.03.2023 10:30 - 22.03.2023 10:45","812","812","n/e","1612","1612","n/e","4747","4747","n/e"
"22.03.2023 10:45 - 22.03.2023 11:00","803","803","n/e","1612","1612","n/e","4761","4761","n/e"
"22.03.2023 11:00 - 22.03.2023 11:15","795","795","n/e","1612","1612","n/e","4776","4776","n/e"
"22.03.2023 11:15 - 22.03.2023 11:30","830","830","n/e","1613","1613","n/e","4796","4796","n/e"
"22.03.2023 11:30 - 22.03.2023 11:45","865","865","n/e","1615","1615","n/e","4821","4821","n/e"
"22.03.2023 11:45 - 22.03.2023 12:00","898","898","n/e","1616","1616","n/e","4848","4848","n/e"
"22.03.2023 12:00 - 22.03.2023 12:15","933","933","n/e","1617","1617","n/e","4873","4873","n/e"
"22.03.2023 12:15 - 22.03.2023 12:30","948","948","n/e","1618","1618","n/e","4902","4902","n/e"
"22.03.2023 12:30 - 22.03.2023 12:45","964","964","n/e","1619","1619","n/e","4930","4930","n/e"
"22.03.2023 12:45 - 22.03.2023 13:00","978","978","n/e","1620","1620","n/e","4963","4963","n/e"
"22.03.2023 13:00 - 22.03.2023 13:15","995","995","n/e","1621","1621","n/e","4993","4993","n/e"
"22.03.2023 13:15 - 22.03.2023 13:30","952","952","n/e","1621","1621","n/e","4983","4983","n/e"
"22.03.2023 13:30 - 22.03.2023 13:45","909","909","n/e","1621","1621","n/e","4933","4933","n/e"
"22.03.2023 13:45 - 22.03.2023 14:00","865","865","n/e","1621","1621","n/e","4882","4882","n/e"
"22.03.2023 14:00 - 22.03.2023 14:15","825","825","n/e","1621","1621","n/e","4834","4834","n/e"
"22.03.2023 14:15 - 22.03.2023 14:30","802","802","n/e","1619","1619","n/e","4781","4781","n/e"
"22.03.2023 14:30 - 22.03.2023 14:45","779","779","n/e","1615","1615","n/e","4725","4725","n/e"
"22.03.2023 14:45 - 22.03.2023 15:00","757","757","n/e","1610","1610","n/e","4673","4673","n/e"
"22.03.2023 15:00 - 22.03.2023 15:15","734","734","n/e","1606","1606","n/e","4618","4618","n/e"
"22.03.2023 15:15 - 22.03.2023 15:30","700","700","n/e","1602","1602","n/e","4544","4544","n/e"
"22.03.2023 15:30 - 22.03.2023 15:45","667","667","n/e","1596","1596","n/e","4455","4455","n/e"
"22.03.2023 15:45 - 22.03.2023 16:00","632","632","n/e","1591","1591","n/e","4364","4364","n/e"
"22.03.2023 16:00 - 22.03.2023 16:15","595","595","n/e","1585","1585","n/e","4275","4275","n/e"
"22.03.2023 16:15 - 22.03.2023 16:30","556","556","n/e","1586","1586","n/e","4205","4205","n/e"
"22.03.2023 16:30 - 22.03.2023 16:45","515","515","n/e","1594","1594","n/e","4155","4155","n/e"
"22.03.2023 16:45 - 22.03.2023 17:00","476","476","n/e","1602","1602","n/e","4109","4109","n/e"
"22.03.2023 17:00 - 22.03.2023 17:15","436","436","n/e","1609","1609","n/e","4058","4058","n/e"
"22.03.2023 17:15 - 22.03.2023 17:30","388","388","n/e","1609","1609","n/e","4003","4003","n/e"
"22.03.2023 17:30 - 22.03.2023 17:45","341","341","n/e","1600","1600","n/e","3936","3936","n/e"
"22.03.2023 17:45 - 22.03.2023 18:00","293","293","n/e","1591","1591","n/e","3871","3871","n/e"
"22.03.2023 18:00 - 22.03.2023 18:15","246","246","n/e","1582","1582","n/e","3806","3806","n/e"
"22.03.2023 18:15 - 22.03.2023 18:30","191","191","n/e","1571","1571","n/e","3730","3730","n/e"
"22.03.2023 18:30 - 22.03.2023 18:45","138","138","n/e","1560","1560","n/e","3646","3646","n/e"
"22.03.2023 18:45 - 22.03.2023 19:00","86","86","n/e","1548","1548","n/e","3562","3562","n/e"
"22.03.2023 19:00 - 22.03.2023 19:15","33","33","n/e","1536","1536","n/e","3477","3477","n/e"
"22.03.2023 19:15 - 22.03.2023 19:30","24","24","n/e","1531","1531","n/e","3449","3449","n/e"
"22.03.2023 19:30 - 22.03.2023 19:45","18","18","n/e","1532","1532","n/e","3483","3483","n/e"
"22.03.2023 19:45 - 22.03.2023 20:00","7","7","n/e","1533","1533","n/e","3515","3515","n/e"
"22.03.2023 20:00 - 22.03.2023 20:15","0","0","n/e","1535","1535","n/e","3548","3548","n/e"
"22.03.2023 20:15 - 22.03.2023 20:30","0","0","n/e","1535","1535","n/e","3576","3576","n/e"
"22.03.2023 20:30 - 22.03.2023 20:45","0","0","n/e","1534","1534","n/e","3601","3601","n/e"
"22.03.2023 20:45 - 22.03.2023 21:00","0","0","n/e","1533","1533","n/e","3627","3627","n/e"
"22.03.2023 21:00 - 22.03.2023 21:15","0","0","n/e","1532","1532","n/e","3651","3651","n/e"
"22.03.2023 21:15 - 22.03.2023 21:30","0","0","n/e","1533","1533","n/e","3670","3670","n/e"
"22.03.2023 21:30 - 22.03.2023 21:45","0","0","n/e","1535","1535","n/e","3684","3684","n/e"
"22.03.2023 21:45 - 22.03.2023 22:00","0","0","n/e","1537","1537","n/e","3696","3696","n/e"
"22.03.2023 22:00 - 22.03.2023 22:15","0","0","n/e","1539","1539","n/e","3708","3708","n/e"
"22.03.2023 22:15 - 22.03.2023 22:30","0","0","n/e","1550","1550","n/e","3745","3745","n/e"
"22.03.2023 22:30 - 22.03.2023 22:45","0","0","n/e","1569","1569","n/e","3809","3809","n/e"
"22.03.2023 22:45 - 22.03.2023 23:00","0","0","n/e","1587","1587","n/e","3870","3870","n/e"
"22.03.2023 23:00 - 22.03.2023 23:15","0","0","n/e","1606","1606","n/e","3932","3932","n/e"
"22.03.2023 23:15 - 22.03.2023 23:30","0","0","n/e","1618","1618","n/e","3991","3991","n/e"
"22.03.2023 23:30 - 22.03.2023 23:45","0","0","n/e","1623","1623","n/e","4044","4044","n/e"
"22.03.2023 23:45 - 23.03.2023 00:00","0","0","n/e","1627","1627","n/e","4096","4096","n/e"
"23.03.2023 00:00 - 23.03.2023 00:15","0","0","n/e","1619","1619","n/e","4589","4589","n/e"
"23.03.2023 00:15 - 23.03.2023 00:30","0","0","n/e","1623","1623","n/e","4630","4630","n/e"
"23.03.2023 00:30 - 23.03.2023 00:45","0","0","n/e","1627","1627","n/e","4673","4673","n/e"
"23.03.2023 00:45 - 23.03.2023 01:00","0","0","n/e","1631","1631","n/e","4718","4718","n/e"
"23.03.2023 01:00 - 23.03.2023 01:15","0","0","n/e","1635","1635","n/e","4762","4762","n/e"
"23.03.2023 01:15 - 23.03.2023 01:30","0","0","n/e","1636","1636","n/e","4794","4794","n/e"
"23.03.2023 01:30 - 23.03.2023 01:45","0","0","n/e","1635","1635","n/e","4817","4817","n/e"
"23.03.2023 01:45 - 23.03.2023 02:00","0","0","n/e","1634","1634","n/e","4839","4839","n/e"
"23.03.2023 02:00 - 23.03.2023 02:15","0","0","n/e","1632","1632","n/e","4861","4861","n/e"
"23.03.2023 02:15 - 23.03.2023 02:30","0","0","n/e","1631","1631","n/e","4882","4882","n/e"
"23.03.2023 02:30 - 23.03.2023 02:45","0","0","n/e","1631","1631","n/e","4903","4903","n/e"
"23.03.2023 02:45 - 23.03.2023 03:00","0","0","n/e","1630","1630","n/e","4924","4924","n/e"
"23.03.2023 03:00 - 23.03.2023 03:15","0","0","n/e","1629","1629","n/e","4945","4945","n/e"
"23.03.2023 03:15 - 23.03.2023 03:30","0","0","n/e","1628","1628","n/e","4961","4961","n/e"
"23.03.2023 03:30 - 23.03.2023 03:45","0","0","n/e","1626","1626","n/e","4978","4978","n/e"
"23.03.2023 03:45 - 23.03.2023 04:00","0","0","n/e","1625","1625","n/e","4993","4993","n/e"
"23.03.2023 04:00 - 23.03.2023 04:15","0","0","n/e","1623","1623","n/e","5007","5007","n/e"
"23.03.2023 04:15 - 23.03.2023 04:30","0","0","n/e","1623","1623","n/e","5021","5021","n/e"
"23.03.2023 04:30 - 23.03.2023 04:45","0","0","n/e","1624","1624","n/e","5036","5036","n/e"
"23.03.2023 04:45 - 23.03.2023 05:00","0","0","n/e","1625","1625","n/e","5053","5053","n/e"
"23.03.2023 05:00 - 23.03.2023 05:15","0","0","n/e","1626","1626","n/e","5068","5068","n/e"
"23.03.2023 05:15 - 23.03.2023 05:30","0","0","n/e","1628","1628","n/e","5058","5058","n/e"
"23.03.2023 05:30 - 23.03.2023 05:45","0","0","n/e","1631","1631","n/e","5026","5026","n/e"
"23.03.2023 05:45 - 23.03.2023 06:00","0","0","n/e","1634","1634","n/e","4994","4994","n/e"
"23.03.2023 06:00 - 23.03.2023 06:15","0","0","n/e","1637","1637","n/e","4962","4962","n/e"
"23.03.2023 06:15 - 23.03.2023 06:30","3","3","n/e","1640","1640","n/e","4940","4940","n/e"
"23.03.2023 06:30 - 23.03.2023 06:45","8","8","n/e","1642","1642","n/e","4931","4931","n/e"
"23.03.2023 06:45 - 23.03.2023 07:00","11","11","n/e","1644","1644","n/e","4923","4923","n/e"
"23.03.2023 07:00 - 23.03.2023 07:15","16","16","n/e","1646","1646","n/e","4914","4914","n/e"
"23.03.2023 07:15 - 23.03.2023 07:30","165","165","n/e","1643","1643","n/e","4890","4890","n/e"
"23.03.2023 07:30 - 23.03.2023 07:45","314","314","n/e","1636","1636","n/e","4848","4848","n/e"
"23.03.2023 07:45 - 23.03.2023 08:00","464","464","n/e","1628","1628","n/e","4813","4813","n/e"
"23.03.2023 08:00 - 23.03.2023 08:15","613","613","n/e","1620","1620","n/e","4773","4773","n/e"
"23.03.2023 08:15 - 23.03.2023 08:30","789","789","n/e","1617","1617","n/e","4727","4727","n/e"
"23.03.2023 08:30 - 23.03.2023 08:45","963","963","n/e","1617","1617","n/e","4670","4670","n/e"
"23.03.2023 08:45 - 23.03.2023 09:00","1139","1139","n/e","1618","1618","n/e","4615","4615","n/e"
"23.03.2023 09:00 - 23.03.2023 09:15","1314","1314","n/e","1618","1618","n/e","4558","4558","n/e"
"23.03.2023 09:15 - 23.03.2023 09:30","1493","1493","n/e","1617","1617","n/e","4502","4502","n/e"
"23.03.2023 09:30 - 23.03.2023 09:45","1667","1667","n/e","1615","1615","n/e","4443","4443","n/e"
"23.03.2023 09:45 - 23.03.2023 10:00","1843","1843","n/e","1613","1613","n/e","4387","4387","n/e"
"23.03.2023 10:00 - 23.03.2023 10:15","2017","2017","n/e","1611","1611","n/e","4328","4328","n/e"
"23.03.2023 10:15 - 23.03.2023 10:30","2367","2367","n/e","1610","1610","n/e","4284","4284","n/e"
"23.03.2023 10:30 - 23.03.2023 10:45","2718","2718","n/e","1609","1609","n/e","4253","4253","n/e"
"23.03.2023 10:45 - 23.03.2023 11:00","3069","3069","n/e","1609","1609","n/e","4223","4223","n/e"
"23.03.2023 11:00 - 23.03.2023 11:15","3420","3420","n/e","1609","1609","n/e","4194","4194","n/e"
"23.03.2023 11:15 - 23.03.2023 11:30","3552","3552","n/e","1608","1608","n/e","4164","4164","n/e"
"23.03.2023 11:30 - 23.03.2023 11:45","3684","3684","n/e","1605","1605","n/e","4137","4137","n/e"
"23.03.2023 11:45 - 23.03.2023 12:00","3817","3817","n/e","1602","1602","n/e","4108","4108","n/e"
"23.03.2023 12:00 - 23.03.2023 12:15","3950","3950","n/e","1600","1600","n/e","4080","4080","n/e"
"23.03.2023 12:15 - 23.03.2023 12:30","4010","4010","n/e","1597","1597","n/e","4054","4054","n/e"
"23.03.2023 12:30 - 23.03.2023 12:45","4068","4068","n/e","1595","1595","n/e","4026","4026","n/e"
"23.03.2023 12:45 - 23.03.2023 13:00","4126","4126","n/e","1593","1593","n/e","4000","4000","n/e"
"23.03.2023 13:00 - 23.03.2023 13:15","4186","4186","n/e","1590","1590","n/e","3972","3972","n/e"
"23.03.2023 13:15 - 23.03.2023 13:30","4147","4147","n/e","1588","1588","n/e","3933","3933","n/e"
"23.03.2023 13:30 - 23.03.2023 13:45","4107","4107","n/e","1585","1585","n/e","3889","3889","n/e"
