HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2023-01-09 19:00:00,-75.25278,65.60743,93.777016,169.50412,199.35605,247.04276,269.52588,303.32892,307.014,339.6949,358.36804,393.05624,395.91052,408.0422,431.6181,453.82297,453.90112,479.61896,470.01706,489.34656,501.6612,519.1242,540.7169,539.8587,563.07837,591.19464,618.7714,604.1516,633.2126,665.6718,662.2187,685.80035,712.545,714.6659,721.85016,728.66437,746.57324,778.3656,788.31104,836.3055,856.45386,872.60645,887.52386,917.80963,980.4833,994.601,1070.5952,1126.9348,1227.4822,1570.2498
2023-01-09 20:00:00,-56.145245,98.06724,133.6128,207.98386,235.41307,280.11304,303.31433,334.07547,340.70523,380.03485,394.33008,428.52594,431.95358,448.28152,461.43683,486.53937,485.92526,517.1931,517.1265,535.6833,544.25586,562.998,583.7175,586.95776,604.8859,630.6468,653.28796,649.2682,674.33685,699.0532,700.01965,732.1068,747.85284,754.6585,765.5027,779.46826,795.7878,826.30304,835.7304,878.6896,896.8559,917.0429,935.27466,962.4392,1020.73285,1040.3362,1116.995,1177.3256,1286.0636,1632.0472
2023-01-09 21:00:00,-35.262012,124.70533,168.19887,238.238,267.24924,313.99966,335.76605,363.67053,372.67853,417.06958,429.06085,462.1863,467.445,487.47897,494.07468,521.4269,520.1891,555.0177,562.4024,580.68695,587.31793,604.7376,627.3381,634.3323,646.2067,671.0636,691.5485,694.9043,717.88684,736.6911,740.458,777.255,787.4491,798.55066,812.3223,830.569,847.7408,876.077,886.97705,926.68616,943.9986,967.88525,989.2213,1016.2251,1070.1372,1094.7842,1174.067,1232.5651,1362.7056,1712.4828
2023-01-09 22:00:00,-15.40025,141.94783,193.07971,261.064,295.13324,348.1686,366.74982,394.3186,404.445,451.46356,464.1909,495.60315,504.13992,523.7661,532.0126,559.69824,558.01324,595.19946,602.9751,621.7164,629.66125,644.3199,671.03516,678.85,688.08826,712.43353,735.01764,740.3843,762.9743,781.24115,783.53705,819.78033,833.6182,846.51385,859.858,879.44653,900.1068,926.1876,940.2446,979.90216,999.95245,1025.5178,1048.1362,1074.9042,1129.8809,1154.2983,1240.9326,1292.4045,1449.4,1812.8304
2023-01-09 23:00:00,44.981537,196.51671,251.07516,318.10623,357.18277,409.594,423.92905,449.92767,462.32596,509.74414,522.4938,549.3665,562.45435,577.0779,589.96466,614.7373,611.3561,652.1719,657.8038,674.75226,685.3085,694.74414,725.0479,731.5025,740.45856,759.7085,785.4033,792.2133,812.00507,829.31885,828.5869,862.8369,879.05927,893.0284,904.6077,926.0693,949.4035,971.24506,985.9677,1023.2186,1048.8446,1071.8846,1092.2917,1117.8197,1172.5352,1192.1544,1284.1302,1322.3706,1493.9901,1859.5099
2023-01-10 00:00:00,235.25671,333.84143,360.29123,379.30475,412.374,437.283,437.16507,447.03235,453.18225,479.74515,478.6209,500.05762,497.76038,509.33963,521.6523,536.58417,541.21826,554.2671,556.07275,546.715,576.67926,567.0407,594.5213,587.8741,597.58716,594.4432,600.3178,607.5338,625.43634,620.30695,631.8818,627.4313,655.37384,661.18286,668.2879,660.198,687.08344,691.0223,696.1091,710.2321,716.87274,734.11316,743.0512,751.45856,780.05206,796.73193,832.5623,837.1519,924.8675,1060.1627
2023-01-10 01:00:00,277.36703,379.81927,408.62415,428.74945,461.82965,487.57913,489.79486,500.24323,503.26883,534.4072,529.76355,556.1547,554.07916,564.4933,576.7694,590.73505,594.76385,611.95056,611.8597,601.7218,632.1101,626.4848,653.9085,645.3385,658.5001,652.7985,659.0023,666.0514,686.0191,680.21643,690.6434,689.53906,716.70233,723.597,731.5136,721.41516,748.31244,754.50964,760.2074,774.42944,783.3671,798.2107,812.8096,817.9582,848.72034,866.41724,903.03516,907.51154,998.8086,1135.7266
2023-01-10 02:00:00,308.87466,413.18277,442.65417,466.397,498.4238,530.12164,531.2401,544.76074,544.0622,578.8616,571.6395,602.6478,597.15094,607.92236,620.79193,636.1871,640.4446,660.73425,657.46326,646.236,679.49426,676.31055,704.68713,693.1489,709.3959,702.7458,706.7713,715.0826,737.06903,731.1977,740.0992,739.66406,771.2932,778.0642,783.7546,772.12244,800.77924,808.12646,814.02686,829.98016,839.1148,854.8,872.3954,871.241,908.972,923.6006,963.99805,969.337,1063.6084,1207.7286
2023-01-10 03:00:00,320.2708,425.41788,449.55438,484.48428,514.73694,539.0247,543.8517,555.82007,558.3244,590.6175,588.69464,619.6471,617.26855,623.22845,637.5635,647.4046,654.8899,673.59937,671.3257,664.78467,691.94775,696.51385,721.5453,712.8101,724.89526,721.31573,727.6532,736.52625,756.11615,752.7393,760.1312,761.9173,788.5772,794.68195,805.2795,794.42365,821.0767,828.23816,830.6198,852.0018,864.44867,877.67725,893.3461,895.8514,932.35626,950.7009,989.82996,998.60284,1079.6449,1240.939
2023-01-10 04:00:00,317.1901,428.1758,450.97076,493.5042,526.5629,532.181,546.4173,554.4994,564.247,589.578,594.3523,619.4388,626.8175,624.7217,643.62,645.98114,655.22034,673.0549,673.5204,670.93256,691.28766,699.46423,719.5605,715.1311,726.71387,721.9332,733.81134,742.8361,757.0722,756.066,764.06494,768.4463,784.97284,791.62195,806.8636,802.9086,825.4068,830.57697,832.7017,850.9388,872.2375,880.4911,892.02856,904.5369,934.4606,956.6044,994.6969,1009.28375,1073.1638,1255.4143
2023-01-10 05:00:00,294.75128,420.7638,442.8608,491.87302,534.8426,531.6291,552.0153,560.0724,573.93134,595.2157,603.9465,626.28644,637.87714,633.21796,660.1941,663.1851,671.4136,687.49615,692.75195,692.5725,712.3533,714.8316,737.3073,734.61694,746.67126,744.14154,756.18884,769.0784,783.0479,780.3808,793.39905,796.2828,810.0414,819.77716,833.9409,839.9078,861.6232,865.1839,872.77014,884.57837,911.9792,920.0364,925.51587,951.5331,978.50854,1002.98694,1047.6464,1067.0822,1133.6583,1342.8204
2023-01-10 06:00:00,311.71265,447.86337,460.99973,509.7009,563.7923,564.9581,579.4025,587.8447,601.2909,625.02936,632.65247,656.72125,665.16125,662.0462,693.26654,700.4484,705.39026,716.4171,729.50256,733.84576,749.80597,741.8731,773.90497,770.48773,774.0623,780.20294,789.7125,801.733,823.06573,814.70105,831.4595,832.2295,844.98505,856.835,866.95825,879.56915,899.0214,903.5597,913.8137,925.3676,947.8296,957.51117,957.4375,998.4685,1019.3089,1045.1179,1092.9702,1099.8125,1189.3779,1395.7351
2023-01-10 07:00:00,348.91953,482.28555,491.68808,531.14276,581.46234,590.04877,596.23944,604.8785,613.90576,640.6506,645.4485,671.6837,674.47,674.6881,700.05023,709.104,714.93964,718.39905,734.9478,741.6514,752.8587,743.5846,777.4865,771.95483,766.8044,780.859,787.98645,795.16156,821.0216,810.51166,827.54816,824.75793,838.7292,846.56995,857.4263,863.5564,879.91425,886.44226,894.9875,912.0792,919.49567,934.2749,934.8463,972.03845,988.2737,1014.46313,1053.301,1048.7318,1144.3309,1316.7572
2023-01-10 08:00:00,358.73886,480.1628,495.30038,529.10706,567.3747,582.425,584.39453,593.17975,600.171,629.05597,634.36,659.90344,660.3854,663.6823,680.5732,689.5116,698.97095,700.9513,712.7909,717.0462,730.1574,727.5738,756.9827,750.9065,743.9804,757.76355,766.4319,771.5292,795.1464,787.75854,801.8858,795.87006,815.6507,817.8779,834.58563,827.39545,847.11884,853.3594,857.4313,882.78345,880.8437,901.5516,905.6503,925.48755,946.0166,972.0493,1004.8402,999.372,1088.081,1244.9111
2023-01-10 09:00:00,359.95624,474.9019,495.1995,531.6114,565.60364,584.31415,587.5463,594.8388,603.0909,634.5856,643.15985,666.2276,670.3602,673.93506,688.6878,696.5932,706.6045,713.9802,720.2312,723.0853,739.1713,743.85785,770.803,767.32245,761.7393,770.0086,782.083,789.9468,809.4317,804.4717,815.48804,811.2772,834.3435,836.83136,858.1131,844.63904,869.98834,875.36206,877.22687,906.4636,909.5876,929.4062,936.41846,949.5755,974.28723,1002.5254,1039.0702,1036.037,1124.9066,1296.3802
